"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
8836,"false","dice",5,5,"true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA",1505129559772,"lgc0"
14256,"false","dice",1,1,"true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA",1505129565451,"lgc0"
15391,"false","dice",2,5,"true","AU4G1YSBXHL2PQVO9WNI","[object Object]","[object Object]","NA","NA",1505129565935,"lgc0"
24687,"false","dice",5,6,"true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA",1505129579410,"lgc0"
