"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
29100,"false",500,500,"A","AU3DGMEJFONVXQUCPW0A","Module1","true","AU4JSCQYFEDHWXGBIUP7","[object Object]","[object Object]","NA","NA",1512594108660,"lgc0"
25827,"false",500,500,"B","AU4JSCQYFEDHWXGBIUP7","Module1","true","AU3DGMEJFONVXQUCPW0A","[object Object]","[object Object]","NA","NA",1512594110547,"lgc0"
47005,"false",500,400,"B","AU34IZO8QLBCKU0V29D1","Module1","true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1512594126674,"lgc0"
46866,"false",500,500,"A","AU4GDJBSUOVLN39TFC7E","Module1","true","AU34IZO8QLBCKU0V29D1","[object Object]","[object Object]","NA","NA",1512594126695,"lgc0"
