"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
9403,"false",500,"A","AU3DGMEJFONVXQUCPW0A","resultModule1","true","AU4JSCQYFEDHWXGBIUP7","[object Object]","[object Object]","NA","NA",1512595448324,"lgc0"
11424,"false",500,"B","AU34IZO8QLBCKU0V29D1","resultModule1","true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1512595450190,"lgc0"
29999,"false","NA","NA","NA","NA","true","AU34IZO8QLBCKU0V29D1","[object Object]","[object Object]","NA","NA",1512595468983,"lgc0"
29998,"false","NA","NA","NA","NA","true","AU3DGMEJFONVXQUCPW0A","[object Object]","[object Object]","NA","NA",1512595468998,"lgc0"
