"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"4277","false","resultModule4","4","A","1.00","NA","true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA","1458859697326","lgc0"
"6536","false","resultModule4","7","B","0.05","NA","true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA","1458859714886","lgc0"
"5246","false","resultModule4","7","B","0.05","NA","true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA","1458859716378","lgc0"
"6096","false","resultModule4","9","B","1.95","NA","true","AUBWILR1QU6OEYP3AV0M","[object Object]","[object Object]","NA","NA","1458859716752","lgc0"
