access, exit, bonus, terminated
AUKVJS508X7CIWHQPOAN, E6c0sKSzwg5tXBvn, 2.34175, false
AU1PY72VN5CIW9EXAJRF, Ead6WhplLMIFsn8D, 2.90475, false
AUJS4UVNGDCAHI9L5KPT, EoORVMey4ktKaEBC, 2.56675, false
AUBWILR1QU6OEYP3AV0M, EnGARi8SFoharQt0, 4.28675, false
