access, exit, bonus, terminated
AUXAPR62STVQKWIDJ45E, EnKxyeoEDRjf3Bc4, 3.83125, false
AUJR7QU261F84MT3OZ9E, EWygBRHZkbQAuXVE, 2.88125, false
AU1I24FYT6VKMGOUD0JR, E8HYTe5B6zV2PmAj, 1.62625, false
