"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"11793","false","dataResult","52","M","8","A","true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA","NA","1458860072659","lgc0"
"13530","false","dataResult","27","F","0","B","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA","1458860072994","lgc0"
"15284","false","dataResult","55","F","1","A","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA","1458860074288","lgc0"
"40966","false","dataResult","24","F","8","B","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA","1458860101368","lgc0"
