"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"9901","false","questionary3","13","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA","1458860164995","lgc0"
"11866","false","questionary3","6","true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA","NA","1458860167656","lgc0"
"18959","false","questionary3","9","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA","1458860175727","lgc0"
"74147","false","questionary3","4","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA","1458860229528","lgc0"
