"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
12806,"false","dataResult",24,"M",1,"A","true","AUSW1YLGHXQOTRK3N0EF","[object Object]","[object Object]","NA","NA",1488025126018,"lgc0"
21911,"false","dataResult",28,"F",4,"B","true","AU8XBJ7KGY2TN05WPV4E","[object Object]","[object Object]","NA","NA",1488025135248,"lgc0"
34395,"false","dataResult",24,"F",3,"B","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1488025147992,"lgc0"
58364,"false","dataResult",19,"M",5,"A","true","AUUB86MPEWR4FXZT3OJH","[object Object]","[object Object]","NA","NA",1488025171649,"lgc0"
