access, exit, bonus, terminated
AUUB86MPEWR4FXZT3OJH, Ek2VrULcKgHQDFlq, 2.445, false
AUMVF32Y1PSZBC4JGXK8, Ee9FfiOEGZCaxrAN, 3.295, false
AUSW1YLGHXQOTRK3N0EF, EvbJ5a9jCoPZzg48, 4.785, false
AU8XBJ7KGY2TN05WPV4E, EqmHx2b7VE5anOZo, 3.575, false
