"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7267,"false","dice",0,1,"true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1506107257724,"lgc0"
10709,"false","dice",2,2,"true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA",1506107261324,"lgc0"
11567,"false","dice",4,4,"true","AUBWILR1QU6OEYP3AV0M","[object Object]","[object Object]","NA","NA",1506107263521,"lgc0"
30072,"false","dice",5,5,"true","AUP3YGBLMRCW6DTAQ97X","[object Object]","[object Object]","NA","NA",1506107281231,"lgc0"
