"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"13496","false","dataResult","25","F","0","B","true","AU92TLWSYHJG3VZXPUE7","[object Object]","[object Object]","NA","NA","1458943986126","lgc0"
"16161","false","dataResult","49","F","0","B","true","AUD0OPEUB5K1AWMS437X","[object Object]","[object Object]","NA","NA","1458943989515","lgc0"
"22077","false","dataResult","58","F","5","A","true","AUZ7KPO0HR5B6EYSQ2LD","[object Object]","[object Object]","NA","NA","1458943994716","lgc0"
"24024","false","dataResult","30","F","1","B","true","AULJD3P2WSGY8O6QAXN4","[object Object]","[object Object]","NA","NA","1458943996780","lgc0"
