"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
17187,"false","dataResult",22,"M",3,"A","true","AUHTSLYMJ4U6DQNE58IW","[object Object]","[object Object]","NA","NA",1488036973671,"lgc0"
17415,"false","dataResult",18,"F",5,"A","true","AUCKU05JXQIYL3WTFR1S","[object Object]","[object Object]","NA","NA",1488036973830,"lgc0"
20996,"false","dataResult",20,"F",2,"A","true","AU84MFKAY3ISW6XP5JU9","[object Object]","[object Object]","NA","NA",1488036977190,"lgc0"
38251,"false","dataResult",27,"F",3,"A","true","AU7OY0MBZV6GFCRNK3L5","[object Object]","[object Object]","NA","NA",1488036994582,"lgc0"
