access, exit, bonus, terminated
AUDNKE1W9XO4Q7LPYF6R, E2saBKmAEfbrnLCF, 3.583333333333333, false
AUVS1TAEW7ZBJDU5G0I2, Efxphs2cgJrnmy4P, 2.733333333333333, false
AUZD9TQRGOJNK8V4WE5S, EZfIQP8RJxwnCAz1, 1.9833333333333332, false
