"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
32750,"false",500,500,"A","noone","Module1","true","AUVS1TAEW7ZBJDU5G0I2","[object Object]","[object Object]","NA","NA",1489611482771,"lgc0"
33519,"false",0,500,"B","AUDNKE1W9XO4Q7LPYF6R","Module1","true","AUZD9TQRGOJNK8V4WE5S","[object Object]","[object Object]","NA","NA",1489611482790,"lgc0"
33609,"false",1000,0,"A","AUZD9TQRGOJNK8V4WE5S","Module1","true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA","NA",1489611482853,"lgc0"
