"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11063,"false","questionary3",13,"true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA","NA",1489612790935,"lgc0"
14192,"false","questionary3",1,"true","AUVS1TAEW7ZBJDU5G0I2","[object Object]","[object Object]","NA","NA",1489612794302,"lgc0"
28107,"false","questionary3",16,"true","AUZD9TQRGOJNK8V4WE5S","[object Object]","[object Object]","NA","NA",1489612808378,"lgc0"
