"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"13383","false","dataResult","33","F","0","B","true","AUY7DNJZQO8LM4G203CR","[object Object]","[object Object]","NA","NA","1458943220956","lgc0"
"19447","false","dataResult","35","M","5","B","true","AU7YZ6VOILKCWMS93FJ0","[object Object]","[object Object]","NA","NA","1458943227054","lgc0"
"20809","false","dataResult","28","F","5","A","true","AUIOYERNZPKJCAF45W0X","[object Object]","[object Object]","NA","NA","1458943228608","lgc0"
"21801","false","dataResult","25","F","8","B","true","AUGJZL90UIFONRE73X51","[object Object]","[object Object]","NA","NA","1458943230676","lgc0"
