access, exit, bonus, terminated
AUN67FX9EWJ4URSTKH1G, EuWYOr7e8ATP2QVk, 3270.625, false
AU9FEM16JWBU23YPXSRT, E0E2Y6wW5Imxl7oH, 3050.625, false
