"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
3827,"false",1000,"A","AUJ69SM7A4NGOL5KZHPD","resultModule1","true","AU9FEM16JWBU23YPXSRT","[object Object]","[object Object]","NA","NA",1506297670708,"lgc0"
11278,"false",500,"B","AUN67FX9EWJ4URSTKH1G","resultModule1","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1506297678701,"lgc0"
16479,"false",500,"A","AU0ODT5AE89UXFBM3L2N","resultModule1","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA","NA",1506297683606,"lgc0"
17402,"false",0,"B","AU9FEM16JWBU23YPXSRT","resultModule1","true","AUJ69SM7A4NGOL5KZHPD","[object Object]","[object Object]","NA","NA",1506297684472,"lgc0"
