"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2821,"false","Module2",4,1650,1665,11,1650,"false",165,1485,0.1,"true","AU2FHRSI9O1LQC6JUZWY","[object Object]","[object Object]","NA",4,1512492621842,"lgc0"
7593,"false","Module2",4,2250,2205,15,2250,"false",225,2025,0.1,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA",4,1512492626462,"lgc0"
13848,"false","Module2",4,1500,1530,10,1500,"false",150,1350,0.1,"true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA",4,1512492632862,"lgc0"
