"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
10036,"false","questionary3",17,"true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1512493011256,"lgc0"
16840,"false","questionary3",12,"true","AU2FHRSI9O1LQC6JUZWY","[object Object]","[object Object]","NA","NA",1512493018216,"lgc0"
22226,"false","questionary3",10,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1512493022913,"lgc0"
