"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
17669,"false","dataResult",63,"F",2,"A","true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1512492863782,"lgc0"
27214,"false","dataResult",41,"F",3,"B","true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1512492873273,"lgc0"
65751,"false","dataResult",44,"F",2,"A","true","AU2FHRSI9O1LQC6JUZWY","[object Object]","[object Object]","NA","NA",1512492911935,"lgc0"
