"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
16813,"false",1000,0,"A","AU2FHRSI9O1LQC6JUZWY","Module1","true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1512492038259,"lgc0"
16855,"false",0,400,"B","AU2KA38WNS1XIUTL4PZY","Module1","true","AU2FHRSI9O1LQC6JUZWY","[object Object]","[object Object]","NA","NA",1512492038458,"lgc0"
52435,"false",500,500,"A","AU1PY72VN5CIW9EXAJRF","Module1","true","AU0Y4GIMQO8VT1SR2BF3","[object Object]","[object Object]","NA","NA",1512492074092,"lgc0"
52577,"false",500,500,"B","AU0Y4GIMQO8VT1SR2BF3","Module1","true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1512492074153,"lgc0"
