"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
10074,"false","dice",4,4,"true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1512492837460,"lgc0"
10250,"false","dice",4,4,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1512492837635,"lgc0"
14829,"false","dice",2,2,"true","AU2FHRSI9O1LQC6JUZWY","[object Object]","[object Object]","NA","NA",1512492842019,"lgc0"
