"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
"1778","false","600","false","60","1800","1770.6","12","K","5","resultModule2","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","5","1458941193199","lgc0"
"11414","false","12","false","1.2000000000000002","1200","1229.3999999999999","8","G","5","resultModule2","true","AUWRB8HJ3MNYZLQGSA4T","[object Object]","[object Object]","NA","5","1458941207667","lgc0"
"4573","false","12","false","1.2000000000000002","1200","1229.3999999999999","8","G","5","resultModule2","true","AUWRB8HJ3MNYZLQGSA4T","[object Object]","[object Object]","NA","5","1458947436605","lgc0"
