"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"115554","false","500","15","B","AUAZ82E3SFTUKNQ6BVPY","Module1","true","AUWRB8HJ3MNYZLQGSA4T","[object Object]","[object Object]","NA","NA","1458940045833","lgc0"
"116211","false","500","500","A","AUWRB8HJ3MNYZLQGSA4T","Module1","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA","1458940045926","lgc0"
