"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
8627,"false",900,"false",90,900,935,6,"K",1,"resultModule2","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA",1,1506106677162,"lgc0"
3199,"false",1350,"false",135,1350,1340,9,"G",1,"resultModule2","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA",1,1506106683138,"lgc0"
11318,"false",1500,"false",150,1500,1475,10,"G",1,"resultModule2","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA",1,1506106683512,"lgc0"
