"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
12471,"false",500,500,"B","AUMVF32Y1PSZBC4JGXK8","Module1","true","AU3TF71QPAWY2DXG8KM4","[object Object]","[object Object]","NA","NA",1506289622362,"lgc0"
12474,"false",500,500,"A","AU3TF71QPAWY2DXG8KM4","Module1","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1506289622384,"lgc0"
35138,"false",500,500,"A","AU7G6FLPVBWSHN5ZYRE8","Module1","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1506289645161,"lgc0"
35322,"false",500,0,"B","AU4X63OAKJMPYFW0UZB9","Module1","true","AU7G6FLPVBWSHN5ZYRE8","[object Object]","[object Object]","NA","NA",1506289645182,"lgc0"
