"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
6528,"false","resultModule4",8,"B","1.95","NA","true","AU7G6FLPVBWSHN5ZYRE8","[object Object]","[object Object]","NA","NA",1506290675945,"lgc0"
10118,"false","resultModule4",5,"A","0.80","NA","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1506290683734,"lgc0"
15694,"false","resultModule4",3,"A","1.00","NA","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1506290691004,"lgc0"
14606,"false","resultModule4",1,"B","0.05",0.05,"true","AU3TF71QPAWY2DXG8KM4","[object Object]","[object Object]","NA","NA",1506290714196,"lgc0"
