"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
3773,"false","questionary3",5,"true","AUUHZCLID9BFMQ2PG4T8","[object Object]","[object Object]","NA","NA",1506105846926,"lgc0"
7132,"false","questionary3",11,"true","AUCHJB0D4OMIZ1LN9FEG","[object Object]","[object Object]","NA","NA",1506105850334,"lgc0"
10807,"false","questionary3",4,"true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1506105854060,"lgc0"
38715,"false","questionary3",8,"true","AUMVFKS4AC2U8GON7ZRX","[object Object]","[object Object]","NA","NA",1506105882172,"lgc0"
