"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
6778,"false","dice",2,6,"true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1506105623222,"lgc0"
8191,"false","dice",4,4,"true","AUUHZCLID9BFMQ2PG4T8","[object Object]","[object Object]","NA","NA",1506105624315,"lgc0"
29235,"false","dice",5,6,"true","AUCHJB0D4OMIZ1LN9FEG","[object Object]","[object Object]","NA","NA",1506105645429,"lgc0"
72319,"false","dice",0,4,"true","AUMVFKS4AC2U8GON7ZRX","[object Object]","[object Object]","NA","NA",1506105688387,"lgc0"
