"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"12339","false","dataResult","34","F","1","A","true","AU9PME48Y7CI2DQAUK6R","[object Object]","[object Object]","NA","NA","1458941436508","lgc0"
"15595","false","dataResult","32","F","5","B","true","AU4JSCQYFEDHWXGBIUP7","[object Object]","[object Object]","NA","NA","1458941439263","lgc0"
"26006","false","dataResult","27","M","5","B","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA","1458941450097","lgc0"
