"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
"8248","false","0","false","0","2400","2497.975","16","G","7","resultModule2","true","AUQUO1VKM30AWDG2YPZL","[object Object]","[object Object]","NA","7","1458943956460","lgc0"
"12070","false","1650","false","165","1650","1582.975","11","G","7","resultModule2","true","AUCVTJOAL9WS52NZ3BIG","[object Object]","[object Object]","NA","7","1458943960217","lgc0"
"9702","false","19","false","1.9000000000000001","2250","2346.075","15","K","7","resultModule2","true","AUM0FVLUY1R9JXAOSDGW","[object Object]","[object Object]","NA","7","1458943962103","lgc0"
"19853","false","2250","false","225","2250","2122.975","15","K","7","resultModule2","true","AUUENH50R7JT6YQ42PMA","[object Object]","[object Object]","NA","7","1458943973251","lgc0"
