"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"7941","false","1000","A","AUM0FVLUY1R9JXAOSDGW","resultModule1","true","AUQUO1VKM30AWDG2YPZL","[object Object]","[object Object]","NA","NA","1458943947339","lgc0"
"8829","false","550","A","AUUENH50R7JT6YQ42PMA","resultModule1","true","AUCVTJOAL9WS52NZ3BIG","[object Object]","[object Object]","NA","NA","1458943947726","lgc0"
"12662","false","0","B","AUQUO1VKM30AWDG2YPZL","resultModule1","true","AUM0FVLUY1R9JXAOSDGW","[object Object]","[object Object]","NA","NA","1458943951891","lgc0"
"13703","false","450","B","AUCVTJOAL9WS52NZ3BIG","resultModule1","true","AUUENH50R7JT6YQ42PMA","[object Object]","[object Object]","NA","NA","1458943952841","lgc0"
