"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
6769,"false","questionary3",8,"true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1505740559674,"lgc0"
7933,"false","questionary3",12,"true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1505740559953,"lgc0"
8635,"false","questionary3",14,"true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA","NA",1505740560454,"lgc0"
12279,"false","questionary3",6,"true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA",1505740564097,"lgc0"
