"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
35261,"false","questionary2","1\,1\,3\,3\,2\,1\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA",1506290685364,"lgc0"
41912,"false","questionary2","2\,2\,1\,3\,3\,1\,1\,1\,3\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1506290685725,"lgc0"
56126,"false","questionary2","2\,2\,3\,3\,3\,2\,4\,1\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1506290699703,"lgc0"
