"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7190,"false","dice",2,2,"true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1506290595426,"lgc0"
6782,"false","dice",3,3,"true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1506290598775,"lgc0"
9579,"false","dice",1,1,"true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA",1506290604762,"lgc0"
