"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
12993,"false",500,"B","AUZ3IU97J2TNPKXH0YGW","resultModule1","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1506290726366,"lgc0"
10359,"false",500,"A","AUCXOHYMKT54SEPRDB9A","resultModule1","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA",1506290727091,"lgc0"
16142,"false",500,"A","noone","resultModule1","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1506290729781,"lgc0"
