"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
3824,"false",1800,"false",540,1800,1725,12,"G",1,"resultModule2","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA",1,1506290733782,"lgc0"
4382,"false",1650,"false",495,1650,1620,11,"K",1,"resultModule2","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA",1,1506290734840,"lgc0"
10500,"false",1200,"false",360,1200,1305,8,"G",1,"resultModule2","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA",1,1506290737350,"lgc0"
