"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4316,"false","resultModule4",7,"A","1.00","NA","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1506290739807,"lgc0"
7759,"false","resultModule4",6,"A","0.80","NA","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA",1506290744460,"lgc0"
9382,"false","resultModule4",5,"A","0.80","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1506290747214,"lgc0"
