"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
5769,"false","questionary3",6,"true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1506260786447,"lgc0"
7986,"false","questionary3",17,"true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506260788683,"lgc0"
12925,"false","questionary3",2,"true","AUXAJEYIGULW4DBHM3VP","[object Object]","[object Object]","NA","NA",1506260793653,"lgc0"
