"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
12901,"false","dataResult",28,"M",8,"B","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1506260719478,"lgc0"
13343,"false","dataResult",32,"F",5,"B","true","AUXAJEYIGULW4DBHM3VP","[object Object]","[object Object]","NA","NA",1506260719959,"lgc0"
16941,"false","dataResult",46,"F",0,"B","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506260723541,"lgc0"
