"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
4553,"false","dice",5,5,"true","AUI8XBRAOD10MWHY5U2Z","[object Object]","[object Object]","NA","NA",1506105616455,"lgc0"
6696,"false","dice",5,5,"true","AUWA5XHZ367OJ2RMDIBY","[object Object]","[object Object]","NA","NA",1506105619246,"lgc0"
26753,"false","dice",1,6,"true","AU7IW2CMYEQVU9R45LT3","[object Object]","[object Object]","NA","NA",1506105638944,"lgc0"
