"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
11301,"false","dataResult",22,"F",8,"B","true","AUI8XBRAOD10MWHY5U2Z","[object Object]","[object Object]","NA","NA",1506105666522,"lgc0"
16954,"false","dataResult",34,"F",9,"A","true","AUWA5XHZ367OJ2RMDIBY","[object Object]","[object Object]","NA","NA",1506105672615,"lgc0"
32510,"false","dataResult",21,"M",5,"B","true","AU7IW2CMYEQVU9R45LT3","[object Object]","[object Object]","NA","NA",1506105687767,"lgc0"
