"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
6068,"false",1800,"false",540,1800,1811,12,"G",2,"resultModule2","true","AUI8XBRAOD10MWHY5U2Z","[object Object]","[object Object]","NA",2,1506105771243,"lgc0"
6422,"false",1950,"false",585,1950,1916,13,"K",2,"resultModule2","true","AUWA5XHZ367OJ2RMDIBY","[object Object]","[object Object]","NA",2,1506105774009,"lgc0"
12759,"false",0,"false",0,1650,2201,11,"K",2,"resultModule2","true","AU7IW2CMYEQVU9R45LT3","[object Object]","[object Object]","NA",2,1506105776603,"lgc0"
