"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
29749,"false","questionary2","1\,1\,1\,1\,1\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1513961640923,"lgc0"
64360,"false","questionary2","3\,1\,3\,3\,2\,3\,1\,2\,3\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1513961675494,"lgc0"
65833,"false","questionary2","2\,1\,2\,2\,1\,1\,3\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA",1513961676834,"lgc0"
88042,"false","questionary2","2\,1\,2\,3\,3\,2\,1\,1\,3\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1513961699052,"lgc0"
