"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
15601,"false","dataResult",59,"M",8,"A","true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1513961580567,"lgc0"
16235,"false","dataResult",24,"M",7,"B","true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA",1513961581428,"lgc0"
28915,"false","dataResult",18,"M",8,"A","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1513961594034,"lgc0"
45434,"false","dataResult",70,"M",4,"B","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1513961610618,"lgc0"
