"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2300,"false","Module2",4,1500,1428.75,10,1500,"false",150,1350,0.1,"true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA",4,1513961293858,"lgc0"
2492,"false","Module2",4,900,888.75,6,900,"false",90,810,0.1,"true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA",4,1513961293923,"lgc0"
5467,"false","Module2",4,750,753.75,5,750,"true",75,675,0.1,"true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA",4,1513961297084,"lgc0"
13709,"false","Module2",4,1050,1128.75,7,0,"false",0,1050,0.1,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",4,1513961305259,"lgc0"
