"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
13830,"false",500,500,"B","AU0LFJQWSNZEIUP16C7A","Module1","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1513960750365,"lgc0"
13840,"false",500,500,"A","AU0ODT5AE89UXFBM3L2N","Module1","true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA",1513960750596,"lgc0"
15964,"false",500,500,"A","AU0G1XAT98KVQC25YD63","Module1","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1513960752423,"lgc0"
16090,"false",500,500,"B","AU1I24FYT6VKMGOUD0JR","Module1","true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1513960752432,"lgc0"
