"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
5969,"false","questionary3",13,"true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1513961705544,"lgc0"
12028,"false","questionary3",13,"true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1513961711314,"lgc0"
12565,"false","questionary3",5,"true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA",1513961712215,"lgc0"
16396,"false","questionary3",5,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1513961715799,"lgc0"
