"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2995,"false","Module2",7,2700,2701.75,18,10,"false",1,2699,0.1,"true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA",7,1488025099281,"lgc0"
4135,"false","Module2",7,1500,1502.75,10,0,"false",0,1500,0.1,"true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA",7,1488025100627,"lgc0"
14198,"false","Module2",7,2100,2092.75,14,100,"false",10,2090,0.1,"true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA",7,1488025110726,"lgc0"
18876,"false","Module2",7,1650,1652.75,11,0,"false",0,1650,0.1,"true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA",7,1488025115198,"lgc0"
