"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
7042,"false","resultModule4",3,"A","0.80","NA","true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA","NA",1488025755793,"lgc0"
5740,"false","resultModule4",4,"A","0.80","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1488025756827,"lgc0"
6983,"false","resultModule4",3,"B","1.95","NA","true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA","NA",1488025768035,"lgc0"
2788,"false","resultModule4",4,"A","0.80","NA","true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA","NA",1488025770480,"lgc0"
