"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
1640,"false",0,"false",0,1350,1350.25,9,"G",9,"resultModule2","true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA",9,1488025748443,"lgc0"
4413,"false",0,"false",0,1650,1650.25,11,"K",9,"resultModule2","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA",9,1488025750855,"lgc0"
13026,"false",10,"false",1,2400,2399.25,16,"K",9,"resultModule2","true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA",9,1488025760881,"lgc0"
10984,"false",0,"false",0,750,750.25,5,"G",9,"resultModule2","true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA",9,1488025767383,"lgc0"
