"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
9825,"false",500,"B","AUQA65R2X8ZMFB73W9CY","resultModule1","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1488025746139,"lgc0"
10012,"false",750,"A","AUIGXS1W5FVCARUO80ZN","resultModule1","true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA","NA",1488025746491,"lgc0"
11407,"false",500,"A","AUCXOHYMKT54SEPRDB9A","resultModule1","true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA","NA",1488025747679,"lgc0"
19509,"false",250,"B","AU8YU7P3HXW5LEC61MZ9","resultModule1","true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA","NA",1488025756079,"lgc0"
