"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
34260,"false","Module4","A\,A\,B\,B\,A\,A\,B\,B\,A\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA","NA",1488025488953,"lgc0"
74926,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA","NA",1488025530360,"lgc0"
100323,"false","Module4","A\,A\,A\,A\,A\,A\,A\,B\,B\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA","NA",1488025555148,"lgc0"
105674,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1488025560625,"lgc0"
