"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
13397,"false",0,"B","AUMGLUPE9WF2RY3I4XB1","resultModule1","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA",1488040231835,"lgc0"
14815,"false",600,"A","AUKMNZT3Q82YB5CHW70A","resultModule1","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA",1488040233112,"lgc0"
14830,"false",1000,"A","AU9Z3FOUKE167DP5Q0IY","resultModule1","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA","NA",1488040236096,"lgc0"
