"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4355,"false","resultModule4",7,"B","0.05","NA","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA",1488040244138,"lgc0"
5751,"false","resultModule4",9,"B","1.95","NA","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA",1488040246495,"lgc0"
4800,"false","resultModule4",8,"A","0.80","NA","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA","NA",1488040259897,"lgc0"
