"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
4186,"false","Module2",1,1200,930,8,1200,"false",360,840,0.3,"true","AUKMNZT3Q82YB5CHW70A","[object Object]","[object Object]","NA",1,1488039108568,"lgc0"
5276,"false","Module2",1,1950,2040,13,0,"false",0,1950,0.3,"true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA",1,1488039109584,"lgc0"
8355,"false","Module2",1,1050,1140,7,0,"false",0,1050,0.3,"true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA",1,1488039112597,"lgc0"
9267,"false","Module2",1,2100,2190,14,0,"false",0,2100,0.3,"true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA",1,1488039113769,"lgc0"
