"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
1572,"false","Module2",9,2100,1627.5,14,2100,"false",630,1470,0.3,"true","AUKMNZT3Q82YB5CHW70A","[object Object]","[object Object]","NA",9,1488039751088,"lgc0"
1939,"false","Module2",9,1950,2107.5,13,0,"false",0,1950,0.3,"true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA",9,1488039751502,"lgc0"
9498,"false","Module2",9,2250,2407.5,15,0,"false",0,2250,0.3,"true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA",9,1488039758886,"lgc0"
15663,"false","Module2",9,2550,2707.5,17,0,"false",0,2550,0.3,"true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA",9,1488039765127,"lgc0"
