"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
7168,"false",0,"false",0,2100,2235,14,"G",6,"resultModule2","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA",6,1488040239318,"lgc0"
7214,"false",0,"false",0,1950,2085,13,"G",6,"resultModule2","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA",6,1488040240537,"lgc0"
13167,"false",0,"false",0,2250,2385,15,"K",6,"resultModule2","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA",6,1488040252185,"lgc0"
