"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
78417,"false","questionary2","3\,2\,2\,3\,3\,2\,2\,1\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA","NA",1488040138709,"lgc0"
101180,"false","questionary2","3\,2\,3\,4\,3\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA",1488040159031,"lgc0"
113356,"false","questionary2","3\,2\,2\,3\,3\,3\,1\,2\,3\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA",1488040171023,"lgc0"
