"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
6838,"false","Module2",4,0,7.5,0,0,"false",0,0,0.3,"true","AU5NXK3JD2TZP6Y9HI7G","[object Object]","[object Object]","NA",4,1512732393275,"lgc0"
8551,"false","Module2",4,0,7.5,0,0,"false",0,0,0.3,"true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA",4,1512732395668,"lgc0"
10834,"false","Module2",4,0,7.5,0,0,"false",0,0,0.3,"true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA",4,1512732397939,"lgc0"
12823,"false","Module2",4,300,277.5,2,100,"false",30,270,0.3,"true","AU5HQ1268RNKVSJPUOXD","[object Object]","[object Object]","NA",4,1512732399948,"lgc0"
