"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
8819,"false","questionary3",4,"true","AU5HQ1268RNKVSJPUOXD","[object Object]","[object Object]","NA","NA",1512732565828,"lgc0"
9814,"false","questionary3",4,"true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1512732567928,"lgc0"
12072,"false","questionary3",5,"true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1512732570187,"lgc0"
14326,"false","questionary3",3,"true","AU5NXK3JD2TZP6Y9HI7G","[object Object]","[object Object]","NA","NA",1512732572426,"lgc0"
