"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
13447,"false","questionary2","3\,2\,1\,1\,1\,3\,1\,1\,1\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5NXK3JD2TZP6Y9HI7G","[object Object]","[object Object]","NA","NA",1512732513036,"lgc0"
26310,"false","questionary2","4\,4\,2\,3\,1\,4\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1512732526414,"lgc0"
42268,"false","questionary2","4\,4\,2\,1\,2\,4\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1512732542368,"lgc0"
56543,"false","questionary2","4\,1\,1\,2\,1\,4\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5HQ1268RNKVSJPUOXD","[object Object]","[object Object]","NA","NA",1512732556642,"lgc0"
